,Unnamed: 0,addressType,basementArea,caseUrl,energyLabel,housingArea,lotArea,monthlyExpense,numberOfFloors,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,yearBuilt,municipalityCode,numberOfBuildings,zipCode,municipality,latitude,longitude,basement,lot
1705,1705,villa,71.0,https://home.dk/sag/1720000905,e,162.0,549.0,6128,2.0,6.0,45776.0,8750000,0.0,1958.0,173,1,2830,Lyngby-Taarbæk,55.794277,12.460892,1,1
1706,1706,farm,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=22059&shopno=270219&fromsite=boligsiden&csref=boligsiden,f,245.0,27847.0,3400,2.0,6.0,12479.0,2995000,0.0,1860.0,480,1,5400,Nordfyns,55.547215,10.071137,0,1
1707,1707,villa,8.0,https://www.danbolig.dk?propertyid=0980000240&brokerid=098,d,119.0,843.0,2897,1.0,4.0,23136.0,2995000,0.0,1961.0,751,1,8361,Aarhus,56.107544,10.093827,1,1
1708,1708,condo,0.0,https://www.danbolig.dk?propertyid=3010000307&brokerid=301,c,78.0,0.0,2950,3.0,3.0,28141.0,2195000,0.0,1967.0,265,1,4000,Roskilde,55.628704,12.064024,0,0
1709,1709,villa,0.0,https://home.dk/sag/8100000795,c,146.0,773.0,1866,1.0,5.0,15082.0,2300000,0.0,1970.0,813,1,9300,Frederikshavn,57.32803,10.502022,0,1
1710,1710,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=2303-949&shopno=270164&fromsite=boligsiden&csref=boligsiden,c,60.0,0.0,3003,1.0,2.0,54917.0,3295000,0.0,1918.0,101,1,2300,København,55.66499,12.598805,0,0
1711,1711,condo,0.0,https://www.sweet-homes.dk/sag.php?mgl=2521&sagsnr=2521-189,d,71.0,0.0,2685,1.0,2.0,30692.0,1995000,0.0,1968.0,265,1,4000,Roskilde,55.62894,12.093976,0,0
1712,1712,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=731934&shopno=270094&fromsite=boligsiden&csref=boligsiden,,122.0,512.0,4271,1.0,5.0,20326.0,2495000,0.0,2008.0,530,1,7190,Billund,55.727962,9.149879,0,1
1713,1713,villa,0.0,https://www.danbolig.dk?propertyid=2760000040&brokerid=276,c,147.0,703.0,5038,2.0,4.0,37723.0,5500000,0.0,1978.0,187,1,2665,Vallensbæk,55.61599,12.383857,0,1
1714,1714,condo,0.0,https://home.dk/sag/6010001057,d,59.0,0.0,1322,1.0,2.0,9237.0,545000,0.0,1961.0,730,1,8900,Randers,56.468544,10.039883,0,0
1715,1715,villa,0.0,https://home.dk/sag/7020001262,f,147.0,863.0,1408,1.0,5.0,8640.0,1350000,0.0,1972.0,580,1,6230,Aabenraa,55.11728,9.434866,0,1
1716,1716,condo,0.0,https://www.danbolig.dk?propertyid=2730000136&brokerid=273,c,62.0,0.0,1553,3.0,2.0,38629.0,2395000,0.0,1928.0,751,1,8200,Aarhus,56.1739,10.2168665,0,0
1717,1717,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=V5202SLA&shopno=260057&fromsite=boligsiden&csref=boligsiden,d,164.0,916.0,6383,1.0,6.0,46170.0,7895000,0.0,1961.0,173,1,2830,Lyngby-Taarbæk,55.788754,12.471987,0,1
1718,1718,farm,0.0,https://home.dk/sag/2290000448,b,189.0,21277.0,3172,2.0,8.0,41829.0,7500000,0.0,1979.0,306,1,4571,Odsherred,55.792156,11.624319,0,1
1719,1719,villa,0.0,https://andersenbolig.dk/bolig-til-salg/haslev-4690-nielstrupstraede-3/,g,179.0,519.0,2236,2.0,5.0,7011.0,1295000,0.0,1920.0,320,1,4690,Faxe,55.283947,12.004215,0,1
1720,1720,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=22158&shopno=270207&fromsite=boligsiden&csref=boligsiden,c,143.0,920.0,1913,1.0,5.0,17738.0,2595000,0.0,1978.0,787,1,7700,Thisted,56.951477,8.661429,0,1
1721,1721,condo,0.0,https://www.danbolig.dk?propertyid=4890000077&brokerid=489,c,133.0,0.0,3867,1.0,5.0,60113.0,7995000,0.0,1901.0,147,1,1879,Frederiksberg,55.6818,12.549757,0,0
1722,1722,villa,30.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=V10029&shopno=260143&fromsite=boligsiden&csref=boligsiden,b,109.0,1190.0,1707,3.0,3.0,13216.0,1695000,0.0,1928.0,306,1,4571,Odsherred,55.81555,11.58691,1,1
1723,1723,villa,0.0,https://maeglerhuset.dk/redirect.php?sagsnr=007747&mgl=2336,d,133.0,391.0,1668,2.0,4.0,8566.0,1225000,0.0,1930.0,851,1,9310,Aalborg,57.06728,10.1263895,0,1
1724,1724,villa,94.0,https://home.dk/sag/7140002482,b,188.0,591.0,2667,3.0,6.0,23926.0,4498000,0.0,1933.0,561,1,6700,Esbjerg,55.47366,8.446744,1,1
1725,1725,villa,130.0,https://www.danbolig.dk?propertyid=1900000179&brokerid=190,d,164.0,750.0,3827,1.0,4.0,22623.0,4950000,0.0,1973.0,253,1,2670,Greve,55.579704,12.275635,1,1
1726,1726,terraced house,0.0,https://home.dk/sag/1290000809,a2015,144.0,153.0,8614,,4.0,72882.0,10495000,0.0,2022.0,157,1,2930,Gentofte,55.775455,12.588255,0,1
1727,1727,terraced house,4.0,https://home.dk/sag/2100000648,b,56.0,300.0,1460,3.0,3.0,15226.0,995000,0.0,1900.0,400,1,3700,Bornholm,55.099087,14.703558,1,1
1728,1728,condo,0.0,https://home.dk/sag/1740000697,,102.0,0.0,5303,1.0,4.0,51471.0,5250000,0.0,1932.0,147,1,2000,Frederiksberg,55.686405,12.526744,0,0
1729,1729,condo,0.0,https://www.fokusmaeglerne.dk/redirect/?caseno=00000429,c,180.0,0.0,5964,1.0,6.0,55528.0,9995000,0.0,1918.0,101,1,2300,København,55.664467,12.600132,0,0
1730,1730,villa,0.0,https://www.edc.dk/sag/?sagsnr=62304483,d,128.0,1251.0,1394,1.0,3.0,3893.0,545000,0.0,1850.0,580,1,6340,Aabenraa,54.891876,9.425978,0,1
1731,1731,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=EBS937&shopno=270200&fromsite=boligsiden&csref=boligsiden,c,121.0,721.0,4555,1.0,3.0,37149.0,4495000,0.0,1970.0,151,1,2750,Ballerup,55.741776,12.368242,0,1
1732,1732,holiday house,0.0,https://www.lm-bolig.dk/sag.aspx?mgl=2245&sagsnr=106-3485,,73.0,1180.0,1778,1.0,3.0,44545.0,2695000,0.0,1953.0,270,1,3210,Gribskov,56.080833,12.127107,0,1
1733,1733,condo,0.0,https://www.edc.dk/sag/?sagsnr=23201137,a2020,124.0,0.0,5217,1.0,4.0,44315.0,5495000,0.0,2017.0,101,1,2300,København,55.623886,12.575718,0,0
1734,1734,villa,128.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=22742&shopno=220080&fromsite=boligsiden&csref=boligsiden,b,281.0,1405.0,8663,2.0,6.0,38198.0,12995000,0.0,2008.0,661,1,7500,Holstebro,56.35262,8.644947,1,1
1735,1735,condo,1172.0,https://www.brikk.dk/ejendom/vinkelvej-12d-1-th-2800-kongens-lyngby/,c,90.0,0.0,4599,9.0,2.0,37500.0,3375000,0.0,1980.0,173,1,2800,Lyngby-Taarbæk,55.769535,12.497586,1,0
1736,1736,condo,0.0,https://johnfrandsen.dk/sag/RE2023/skelvangsvej-169-st-mf-8920-randers-nv/,b,45.0,0.0,1214,4.0,2.0,8333.0,375000,0.0,1973.0,730,1,8920,Randers,56.487263,10.01342,0,0
1737,1737,condo,0.0,https://www.danbolig.dk?propertyid=226-LIGH030&brokerid=226,,132.0,0.0,4695,1.0,3.0,43561.0,5750000,0.0,2022.0,751,1,8000,Aarhus,56.165386,10.231833,0,0
1738,1738,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=95105&shopno=101628&fromsite=boligsiden&csref=boligsiden,c,132.0,773.0,2207,1.0,5.0,13356.0,1795000,0.0,2004.0,760,1,6950,Ringkøbing-Skjern,56.076717,8.280703,0,1
1739,1739,condo,0.0,https://www.edc.dk/sag/?sagsnr=50005020,e,76.0,0.0,2980,3.0,3.0,26250.0,1995000,0.0,1935.0,461,1,5000,Odense,55.39164,10.397777,0,0
1740,1740,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R361&sagsnr=36122933,d,136.0,764.0,2447,1.0,5.0,11115.0,1595000,0.0,1970.0,370,1,4160,Næstved,55.315304,11.755205,0,1
1741,1741,villa,48.0,https://www.danbolig.dk?propertyid=0770000116&brokerid=077,d,148.0,1475.0,1920,1.0,4.0,13043.0,2250000,0.0,1960.0,306,1,4540,Odsherred,55.837204,11.452181,1,1
1742,1742,condo,0.0,https://www.lokalbolig.dk/?sag=41-X0001414,c,86.0,0.0,3252,2.0,4.0,40640.0,3495000,0.0,1877.0,751,1,8000,Aarhus,56.16693,10.2179785,0,0
1743,1743,villa,60.0,https://www.edc.dk/sag/?sagsnr=64301992,,81.0,578.0,1653,2.0,3.0,6278.0,700000,0.0,1960.0,540,1,6440,Sønderborg,54.949574,9.88231,1,1
1744,1744,villa,72.0,https://www.danbolig.dk?propertyid=4710000180&brokerid=471,d,122.0,785.0,4004,3.0,4.0,33495.0,5195000,0.0,1939.0,219,1,3400,Hillerød,55.938408,12.321809,1,1
1745,1745,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=200414&shopno=270105&fromsite=boligsiden&csref=boligsiden,a2010,152.0,0.0,3716,3.0,5.0,71711.0,10900000,0.0,2014.0,101,1,2300,København,55.65445,12.567888,0,0
1746,1746,villa,0.0,https://www.danbolig.dk?propertyid=2820000147&brokerid=282,a2010,173.0,1148.0,3770,2.0,5.0,28890.0,4998000,0.0,2001.0,751,1,8220,Aarhus,56.1577,10.099804,0,1
1747,1747,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=230476&shopno=270129&fromsite=boligsiden&csref=boligsiden,f,188.0,671.0,1944,2.0,6.0,3104.0,925000,0.0,1907.0,766,1,7130,Hedensted,55.80729,10.0055685,0,1
1748,1748,villa,0.0,https://home.dk/sag/9190000784,c,148.0,765.0,1791,2.0,5.0,13095.0,1995000,0.0,1963.0,480,1,5462,Nordfyns,55.43256,10.245059,0,1
1749,1749,villa,64.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2022014&shopno=270310&fromsite=boligsiden&csref=boligsiden,d,128.0,1000.0,2042,3.0,4.0,10702.0,1495000,0.0,1956.0,326,1,4400,Kalundborg,55.73298,10.970669,1,1
1750,1750,villa apartment,100.0,https://home.dk/sag/1120000781,d,120.0,1038.0,4034,2.0,4.0,56615.0,8195000,0.0,1934.0,101,1,2720,København,55.690033,12.501744,1,1
1751,1751,villa,135.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R238&sagsnr=238-4355,c,153.0,731.0,4529,2.0,5.0,17986.0,3750000,0.0,1970.0,265,1,4000,Roskilde,55.627216,12.10222,1,1
1752,1752,villa,0.0,https://www.edc.dk/sag/?sagsnr=27602463,g,91.0,700.0,3329,1.0,3.0,43698.0,4195000,0.0,1961.0,185,1,2770,Tårnby,55.614902,12.590387,0,1
1753,1753,terraced house,0.0,http://www.nonbo-eland.dk/redirect/?caseno=22960002187,a2010,114.0,5000.0,3035,2.0,4.0,36825.0,4198000,0.0,2008.0,751,1,8240,Aarhus,56.200016,10.210513,0,1
1754,1754,villa,0.0,https://www.danbolig.dk?propertyid=1570000222&brokerid=157,c,128.0,918.0,3306,1.0,4.0,25642.0,3395000,0.0,1977.0,270,1,3250,Gribskov,56.118847,12.31093,0,1
1755,1755,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=221147&shopno=250068&fromsite=boligsiden&csref=boligsiden,f,137.0,321.0,1665,2.0,4.0,14184.0,1895000,0.0,1978.0,766,1,7130,Hedensted,55.705173,10.018006,0,1
1756,1756,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=64120&shopno=100612&fromsite=boligsiden&csref=boligsiden,c,141.0,0.0,4087,2.0,6.0,31646.0,2595000,0.0,1937.0,461,1,5000,Odense,55.392582,10.409593,0,0
1757,1757,villa,0.0,https://www.edc.dk/sag/?sagsnr=36007910,c,138.0,694.0,2639,2.0,4.0,21588.0,3250000,0.0,1981.0,250,1,3600,Frederikssund,55.80218,12.097514,0,1
1758,1758,villa,0.0,http://www.jespernielsen.dk/redirect.php?mgl=2838&sagsnr=JNJ00032,c,251.0,830.0,1883,2.0,5.0,11681.0,2995000,0.0,1926.0,849,1,9460,Jammerbugt,57.098618,9.520891,0,1
1759,1759,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=10931&shopno=240109&fromsite=boligsiden&csref=boligsiden,c,146.0,859.0,1684,1.0,6.0,5647.0,895000,0.0,1972.0,849,1,9460,Jammerbugt,57.09114,9.522194,0,1
1760,1760,holiday house,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2205175&shopno=270154&fromsite=boligsiden&csref=boligsiden,,85.0,1516.0,1694,1.0,4.0,15745.0,1395000,0.0,1979.0,482,1,5953,Langeland,55.11251,10.894777,0,1
1761,1761,holiday house,0.0,https://home.dk/sag/9210000647,,65.0,1602.0,3397,1.0,3.0,14368.0,995000,0.0,1973.0,480,1,5450,Nordfyns,55.54862,10.4899025,0,1
1762,1762,villa,63.0,https://www.edc.dk/sag/?sagsnr=52704857,e,108.0,466.0,2107,2.0,4.0,14941.0,2295000,0.0,1930.0,461,1,5270,Odense,55.418766,10.3564005,1,1
1763,1763,villa,0.0,https://www.danbolig.dk?propertyid=2110000122&brokerid=211,a2010,147.0,907.0,2544,1.0,5.0,25807.0,3995000,0.0,2013.0,710,1,8370,Favrskov,56.320427,10.032059,0,1
1764,1764,villa,25.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=86223602&shopno=230044&fromsite=boligsiden&csref=boligsiden,c,151.0,11116.0,1702,3.0,5.0,11925.0,1995000,0.0,1900.0,740,1,8620,Silkeborg,56.295567,9.543578,1,1
1765,1765,condo,0.0,https://home.dk/sag/1070000547,d,163.0,0.0,2975,2.0,5.0,28804.0,4695000,0.0,1971.0,230,1,3460,Rudersdal,55.842094,12.432264,0,0
1766,1766,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R726&sagsnr=726062,f,80.0,2317.0,969,1.0,4.0,7980.0,1195000,0.0,1877.0,510,1,6100,Haderslev,55.29979,9.547455,0,1
1767,1767,villa,101.0,https://home.dk/sag/1290000762,d,169.0,946.0,6958,1.0,7.0,73111.0,14995000,0.0,1928.0,157,1,2900,Gentofte,55.733044,12.553766,1,1
1768,1768,condo,0.0,https://www.edc.dk/sag/?sagsnr=27203593,c,78.0,0.0,3698,4.0,2.0,38397.0,2995000,0.0,1966.0,101,1,2720,København,55.684895,12.488463,0,0
1769,1769,villa,0.0,https://johnfrandsen.dk/sag/35940000374/glentevej-14-8660-skanderborg/,d,141.0,943.0,2868,1.0,5.0,24821.0,3645000,0.0,1976.0,746,1,8660,Skanderborg,56.04305,9.960628,0,1
1770,1770,condo,0.0,https://home.dk/sag/1300001173,c,93.0,0.0,2986,1.0,3.0,51559.0,4795000,0.0,1972.0,147,1,2000,Frederiksberg,55.68207,12.516475,0,0
1771,1771,villa,0.0,https://www.danbolig.dk?propertyid=315DAN00246&brokerid=315,c,135.0,1497.0,3343,1.0,4.0,20978.0,2895000,0.0,1976.0,710,1,8471,Favrskov,56.228306,10.015335,0,1
1772,1772,farm,0.0,https://home.dk/sag/8240000440,e,213.0,46500.0,2270,2.0,8.0,8173.0,1798000,0.0,1901.0,810,1,9330,Brønderslev,57.23626,10.288752,0,1
1773,1773,condo,0.0,https://www.edc.dk/sag/?sagsnr=85504618,c,45.0,13262.0,1071,3.0,1.0,5756.0,259000,0.0,1972.0,730,1,8920,Randers,56.484802,10.012347,0,1
1774,1774,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=10339&shopno=270065&fromsite=boligsiden&csref=boligsiden,e,117.0,833.0,1752,1.0,4.0,9795.0,1195000,0.0,1978.0,430,1,5672,Faaborg-Midtfyn,55.233936,10.248971,0,1
1775,1775,condo,0.0,https://www.edc.dk/sag/?sagsnr=22005218,d,81.0,0.0,3769,1.0,3.0,55494.0,4495000,0.0,1932.0,101,1,2400,København,55.70485,12.527087,0,0
1776,1776,villa,10.0,https://www.edc.dk/sag/?sagsnr=82406975,d,192.0,839.0,7578,2.0,7.0,71832.0,14995000,0.0,1912.0,751,1,8240,Aarhus,56.182262,10.22935,1,1
1777,1777,cooperative,0.0,https://www.edc.dk/sag/?sagsnr=70601949,d,94.0,728.0,2700,1.0,4.0,7178.0,692705,0.0,1984.0,630,1,7080,Vejle,55.664692,9.628901,0,1
1778,1778,condo,0.0,https://www.camillalindhard.dk/frankrigsgade27,c,42.0,0.0,1562,1.0,2.0,57024.0,2395000,0.0,1936.0,101,1,2300,København,55.662228,12.608514,0,0
1779,1779,villa,0.0,https://dragørmægleren.dk/redirect/?caseno=32330000042,d,76.0,73.0,3713,1.0,3.0,59800.0,4485000,0.0,1853.0,155,1,2791,Dragør,55.59446,12.672339,0,1
1780,1780,farm,27.0,https://www.edc.dk/sag/?sagsnr=83203588,c,147.0,32658.0,1525,1.0,5.0,26871.0,3950000,0.0,1898.0,741,1,8305,Samsø,55.965088,10.55622,1,1
1781,1781,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=TK411&shopno=270220&fromsite=boligsiden&csref=boligsiden,e,180.0,1054.0,2345,2.0,5.0,4055.0,750000,0.0,1850.0,376,1,4990,Guldborgsund,54.80153,11.641254,0,1
1782,1782,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=L301546&shopno=270176&fromsite=boligsiden&csref=boligsiden,d,53.0,0.0,1328,1.0,2.0,33868.0,1795000,0.0,1913.0,461,1,5000,Odense,55.396935,10.399555,0,0
1783,1783,condo,0.0,https://home.dk/sag/8080001635,c,94.0,0.0,2055,1.0,3.0,14628.0,1375000,0.0,1990.0,860,1,9800,Hjørring,57.455307,9.979917,0,0
1784,1784,farm,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=29122142&shopno=105659&fromsite=boligsiden&csref=boligsiden,d,249.0,88949.0,2476,2.0,4.0,12490.0,2995000,0.0,1925.0,550,1,6535,Tønder,55.101593,9.087796,0,1
1785,1785,villa,0.0,https://home.dk/sag/7140002562,b,162.0,1009.0,2537,1.0,5.0,19796.0,3298000,0.0,2010.0,561,1,6710,Esbjerg,55.5294,8.408701,0,1
1786,1786,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2206184&shopno=270154&fromsite=boligsiden&csref=boligsiden,f,117.0,2073.0,1587,1.0,5.0,7788.0,845000,0.0,1875.0,492,1,5960,Ærø,54.84965,10.497547,0,1
1787,1787,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=260492&shopno=270178&fromsite=boligsiden&csref=boligsiden,d,150.0,2018.0,2020,1.0,5.0,9424.0,1595000,0.0,1983.0,630,1,7300,Vejle,55.80353,9.429635,0,1
1788,1788,villa,0.0,https://www.danbolig.dk?propertyid=277-MF02259&brokerid=277,d,168.0,958.0,2322,2.0,5.0,9858.0,1695000,0.0,1978.0,440,1,5330,Kerteminde,55.46627,10.586568,0,1
1789,1789,condo,0.0,https://www.edc.dk/sag/?sagsnr=21007851,c,62.0,0.0,2458,1.0,2.0,75726.0,4695000,0.0,1911.0,101,1,2100,København,55.707077,12.585378,0,0
1790,1790,villa,6.0,https://www.danbolig.dk?propertyid=3200000053&brokerid=320,e,150.0,2030.0,1736,2.0,6.0,6112.0,1000000,0.0,1926.0,330,1,4242,Slagelse,55.28903,11.282528,1,1
1791,1791,condo,0.0,https://www.edc.dk/sag/?sagsnr=47112056,d,75.0,0.0,2505,1.0,2.0,16667.0,1250000,0.0,1969.0,370,1,4700,Næstved,55.23241,11.742365,0,0
1792,1792,villa,3.0,https://home.dk/sag/2220002201,c,134.0,596.0,3595,2.0,5.0,37408.0,5095000,0.0,1928.0,153,1,2660,Brøndby,55.617622,12.417527,1,1
1793,1793,terraced house,0.0,https://www.place2live.dk/redirect/?caseno=12160000830,a2010,126.0,423.0,3286,2.0,6.0,30877.0,4085000,0.0,2011.0,219,1,3400,Hillerød,55.938976,12.260154,0,1
1794,1794,condo,0.0,https://www.danbolig.dk?propertyid=2100000071&brokerid=210,d,54.0,0.0,3161,3.0,2.0,64722.0,3495000,0.0,1937.0,101,1,2400,København,55.69971,12.5291815,0,0
1795,1795,villa,0.0,https://www.danbolig.dk?propertyid=0760000231&brokerid=076,d,125.0,772.0,3624,1.0,4.0,28755.0,3695000,0.0,1966.0,240,1,3660,Egedal,55.761963,12.188082,0,1
1796,1796,condo,0.0,https://www.nemejendomsmaegler.dk/redirect/?caseno=nem970000173,d,51.0,0.0,1890,1.0,2.0,45000.0,2295000,0.0,1958.0,157,1,2820,Gentofte,55.748802,12.519683,0,0
1797,1797,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=23085312&shopno=270181&fromsite=boligsiden&csref=boligsiden,b,119.0,0.0,5099,1.0,4.0,41975.0,4995000,0.0,2007.0,101,1,2300,København,55.63222,12.573161,0,0
1798,1798,villa,97.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=172195&shopno=105928&fromsite=boligsiden&csref=boligsiden,d,102.0,864.0,4044,2.0,4.0,31627.0,4295000,0.0,1960.0,175,1,2610,Rødovre,55.71465,12.451939,1,1
1799,1799,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=1420559&shopno=260124&fromsite=boligsiden&csref=boligsiden,c,60.0,0.0,2493,1.0,2.0,43250.0,2595000,0.0,1938.0,101,1,2300,København,55.64527,12.61285,0,0
1800,1800,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=GRONN5&shopno=105954&fromsite=boligsiden&csref=boligsiden,b,159.0,1104.0,2780,1.0,5.0,16597.0,2795000,0.0,2003.0,575,1,6600,Vejen,55.46301,9.123385,0,1
1801,1801,condo,0.0,https://www.lokalbolig.dk/?sag=60-X0000279,d,73.0,0.0,1484,3.0,2.0,9521.0,695000,0.0,1966.0,730,1,8900,Randers,56.462776,10.04061,0,0
1802,1802,villa,75.0,https://www.danbolig.dk?propertyid=1410000107&brokerid=141,d,105.0,1337.0,1169,3.0,3.0,4712.0,695000,0.0,1954.0,657,1,7540,Herning,56.330154,8.929356,1,1
1803,1803,villa,0.0,https://ejendroem.dk/ejendomme/stuckenbergsvej-19-6700-esbjerg/,e,115.0,565.0,1503,1.0,3.0,9615.0,1125000,0.0,1955.0,561,1,6700,Esbjerg,55.46733,8.474345,0,1
1804,1804,condo,0.0,https://www.danbolig.dk?propertyid=2720000073&brokerid=272,a2015,105.0,0.0,5584,1.0,4.0,101857.0,10695000,0.0,2021.0,101,1,1799,København,55.66577,12.537562,0,0
1805,1805,villa,0.0,https://www.danbolig.dk?propertyid=1100000237&brokerid=110,c,141.0,1228.0,1704,2.0,4.0,11853.0,1695000,0.0,1900.0,540,1,6310,Sønderborg,54.889164,9.664464,0,1
1806,1806,villa,0.0,https://home.dk/sag/8050000715,d,95.0,1205.0,986,2.0,3.0,7525.0,745000,0.0,1945.0,813,1,9982,Frederikshavn,57.597847,10.416269,0,1
1807,1807,terraced house,0.0,https://www.danbolig.dk?propertyid=1440000099&brokerid=144,c,153.0,445.0,3067,2.0,4.0,23111.0,3395000,0.0,1970.0,253,1,4030,Greve,55.59504,12.174663,0,1
1808,1808,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2699&shopno=210024&fromsite=boligsiden&csref=boligsiden,c,129.0,899.0,1631,1.0,4.0,9019.0,1195000,0.0,1978.0,580,1,6330,Aabenraa,54.839592,9.352067,0,1
1809,1809,condo,0.0,https://www.lokalbolig.dk/?sag=13-X0000787,d,114.0,0.0,4740,1.0,4.0,65746.0,7495000,0.0,1932.0,101,1,2900,København,55.730568,12.565645,0,0
1810,1810,villa,16.0,http://www.jespernielsen.dk/redirect.php?mgl=2827&sagsnr=JND00074,c,167.0,2134.0,2002,2.0,7.0,18411.0,3395000,0.0,1909.0,430,1,5792,Faaborg-Midtfyn,55.31517,10.541069,1,1
1811,1811,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=O300657&shopno=270062&fromsite=boligsiden&csref=boligsiden,c,170.0,1162.0,2012,1.0,6.0,9645.0,1495000,0.0,1965.0,480,1,5450,Nordfyns,55.547867,10.270914,0,1
1812,1812,farm,6.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=01950722&shopno=240001&fromsite=boligsiden&csref=boligsiden,d,210.0,33244.0,2982,2.0,7.0,12850.0,3400000,0.0,1947.0,851,1,9230,Aalborg,56.927147,9.880174,1,1
1813,1813,condo,0.0,https://home.dk/sag/1060001518,c,73.0,0.0,3124,1.0,2.0,31438.0,2295000,0.0,1986.0,269,1,2680,Solrød,55.522762,12.205414,0,0
1814,1814,villa,0.0,http://www.eges.dk/redirect.php?mgl=2240&sagsnr=43232993,c,113.0,1147.0,1956,1.0,4.0,18830.0,2350000,0.0,2001.0,316,1,4330,Holbæk,55.578144,11.821457,0,1
1815,1815,villa,0.0,https://www.edc.dk/sag/?sagsnr=88204503,e,190.0,1229.0,2042,1.0,4.0,7429.0,1495000,0.0,1971.0,791,1,8840,Viborg,56.352333,9.510851,0,1
1816,1816,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=94803312,,70.0,2500.0,3010,1.0,3.0,24217.0,1895000,0.0,1969.0,849,1,9480,Jammerbugt,57.318428,9.660195,0,1
1817,1817,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=001702&shopno=102885&fromsite=boligsiden&csref=boligsiden,a2015,52.0,0.0,1860,1.0,2.0,47981.0,2495000,0.0,2017.0,751,1,8000,Aarhus,56.15679,10.190929,0,0
1818,1818,villa,0.0,https://home.dk/sag/2290000445,c,180.0,1077.0,2324,1.0,6.0,17031.0,3195000,0.0,2004.0,306,1,4500,Odsherred,55.91962,11.654818,0,1
1819,1819,terraced house,0.0,https://www.danbolig.dk?propertyid=0760000244&brokerid=076,d,114.0,205.0,2886,1.0,5.0,23870.0,2745000,0.0,1971.0,240,1,3650,Egedal,55.775475,12.1649065,0,1
1820,1820,condo,0.0,https://home.dk/sag/1720000822,a2015,105.0,0.0,5577,1.0,3.0,52333.0,5495000,0.0,2020.0,173,1,2830,Lyngby-Taarbæk,55.795956,12.474042,0,0
